PIB Total - variação % sobre o mesmo período do ano anterior - Mediana - Período de 01/07/2012 a 01/08/2021 - Base: Expectativas informadas nos últimos 30 dias;;;;;;;;;;;;;;
Data;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
01/11/2013;;2,5000;2,1300;2,5000;3,0000;3,0000;;;;;;;;
04/11/2013;;2,5000;2,1300;2,5000;3,0000;3,0000;;;;;;;;
05/11/2013;;2,5000;2,1300;2,5000;3,0000;3,0000;;;;;;;;
06/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0000;;;;;;;;
07/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0500;;;;;;;;
08/11/2013;;2,5000;2,1100;2,5000;3,0000;3,1000;;;;;;;;
11/11/2013;;2,5000;2,1200;2,5000;3,0000;3,1000;;;;;;;;
12/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0500;;;;;;;;
13/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0500;;;;;;;;
14/11/2013;;2,5000;2,1000;2,5000;3,0000;3,1000;;;;;;;;
18/11/2013;;2,5000;2,1000;2,5000;3,0000;3,0500;;;;;;;;
19/11/2013;;2,5000;2,1000;2,5000;3,0000;3,0500;;;;;;;;
20/11/2013;;2,5000;2,1000;2,5000;3,0000;3,0500;;;;;;;;
21/11/2013;;2,5000;2,1000;2,5000;3,0000;3,0500;;;;;;;;
22/11/2013;;2,5000;2,1000;2,5000;3,0000;3,0000;;;;;;;;
25/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0000;;;;;;;;
26/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0000;;;;;;;;
27/11/2013;;2,5000;2,1200;2,5000;3,0000;3,0000;;;;;;;;
28/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0000;;;;;;;;
29/11/2013;;2,5000;2,1100;2,5000;3,0000;3,0500;;;;;;;;
02/12/2013;;2,5000;2,1100;2,5000;3,0000;3,0000;;;;;;;;
03/12/2013;;2,3900;2,1000;2,5000;3,0000;3,0000;;;;;;;;
04/12/2013;;2,3500;2,1000;2,5000;3,0000;3,0000;;;;;;;;
05/12/2013;;2,3500;2,1000;2,5000;3,0000;3,0000;;;;;;;;
06/12/2013;;2,3500;2,1000;2,5000;3,0000;3,0500;;;;;;;;
09/12/2013;;2,3300;2,0500;2,5000;3,0000;3,0000;;;;;;;;
10/12/2013;;2,3100;2,0400;2,5000;3,0000;3,0000;;;;;;;;
11/12/2013;;2,3100;2,0400;2,5000;3,0000;3,0000;;;;;;;;
12/12/2013;;2,3100;2,0400;2,5000;3,0000;3,0000;;;;;;;;
13/12/2013;;2,3000;2,0100;2,5000;3,0000;3,0000;;;;;;;;
16/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
17/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
18/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
19/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
20/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
23/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
24/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
26/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
27/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
30/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
31/12/2013;;2,3000;2,0000;2,5000;3,0000;3,0000;;;;;;;;
02/01/2014;;2,2900;1,9900;2,5000;3,0000;3,0000;;;;;;;;
03/01/2014;;2,2800;1,9500;2,5000;3,0000;3,0000;;;;;;;;
06/01/2014;;2,2600;1,9800;2,4800;3,0000;3,0000;;;;;;;;
07/01/2014;;2,2800;1,9700;2,4500;3,0000;3,0000;;;;;;;;
08/01/2014;;2,2500;1,9800;2,4800;3,0000;3,0000;;;;;;;;
09/01/2014;;2,2600;1,9800;2,4800;3,0000;3,0000;;;;;;;;
10/01/2014;;2,2700;1,9900;2,4800;3,0000;3,0000;;;;;;;;
13/01/2014;;2,2800;2,0000;2,5000;3,0000;3,0000;;;;;;;;
14/01/2014;;2,2800;2,0000;2,5000;3,0000;3,0000;;;;;;;;
15/01/2014;;2,2700;2,0000;2,5000;3,0000;3,0000;;;;;;;;
16/01/2014;;2,2800;2,0000;2,5000;3,0000;3,0000;;;;;;;;
17/01/2014;;2,2800;2,0000;2,5000;3,0000;3,0000;;;;;;;;
20/01/2014;;2,2700;1,9800;2,4500;3,0000;3,0000;;;;;;;;
21/01/2014;;2,2700;1,9800;2,2000;3,0000;3,0000;;;;;;;;
22/01/2014;;2,2500;1,9800;2,2000;3,0000;3,0000;;;;;;;;
23/01/2014;;2,2500;1,9400;2,2000;3,0000;3,0000;;;;;;;;
24/01/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
27/01/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
28/01/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
29/01/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
30/01/2014;;2,2500;1,9400;2,2000;3,0000;3,0000;;;;;;;;
31/01/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
03/02/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
04/02/2014;;2,2500;1,9100;2,2000;3,0000;3,0000;;;;;;;;
05/02/2014;;2,2500;1,9000;2,2000;3,0000;3,0000;;;;;;;;
06/02/2014;;2,2500;1,9000;2,2000;3,0000;3,0000;;;;;;;;
07/02/2014;;2,2400;1,9000;2,2000;3,0000;3,0000;;;;;;;;
10/02/2014;;2,2200;1,9000;2,2000;3,0000;3,0000;;;;;;;;
11/02/2014;;2,2100;1,8500;2,2000;2,9500;3,0000;;;;;;;;
12/02/2014;;2,2000;1,8000;2,2000;2,9000;3,0000;;;;;;;;
13/02/2014;;2,2000;1,8000;2,1000;3,0000;3,0000;;;;;;;;
14/02/2014;;2,2000;1,7900;2,1000;3,0000;3,0000;;;;;;;;
17/02/2014;;2,2000;1,7900;2,0000;3,0000;3,0000;;;;;;;;
18/02/2014;;2,2000;1,7000;2,0000;3,0000;3,0000;;;;;;;;
19/02/2014;;2,2000;1,7000;2,0000;3,0000;3,0000;;;;;;;;
20/02/2014;;2,2000;1,7000;2,0000;2,9500;3,0000;;;;;;;;
21/02/2014;;2,2000;1,6700;2,0000;2,9500;3,0000;;;;;;;;
24/02/2014;;2,2000;1,6700;2,0000;2,8500;3,0000;;;;;;;;
25/02/2014;;2,2000;1,6700;2,0000;2,8500;3,0000;;;;;;;;
26/02/2014;;2,2000;1,6700;2,0000;2,8500;3,0000;;;;;;;;
27/02/2014;;;1,6800;2,0000;2,8000;3,0000;3,0000;;;;;;;
28/02/2014;;;1,7000;2,0000;2,8000;3,0000;2,5000;;;;;;;
05/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,7500;;;;;;;
06/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,7500;;;;;;;
07/03/2014;;;1,6800;2,0000;2,8000;3,0000;2,5000;;;;;;;
10/03/2014;;;1,6800;2,0000;2,8000;3,0000;2,7500;;;;;;;
11/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,7500;;;;;;;
12/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,7500;;;;;;;
13/03/2014;;;1,7000;2,0000;2,7200;3,0000;3,0000;;;;;;;
14/03/2014;;;1,7000;2,0000;2,8000;3,0000;3,0000;;;;;;;
17/03/2014;;;1,7000;2,0000;2,8000;3,0000;3,0000;;;;;;;
18/03/2014;;;1,6700;2,0000;2,8000;3,0000;3,0000;;;;;;;
19/03/2014;;;1,6900;2,0000;2,8000;3,0000;3,0000;;;;;;;
20/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,9000;;;;;;;
21/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,9000;;;;;;;
24/03/2014;;;1,7000;2,0000;2,8000;3,0000;2,9000;;;;;;;
25/03/2014;;;1,7000;2,0000;2,7200;3,0000;2,9000;;;;;;;
26/03/2014;;;1,6900;2,0000;2,7600;3,0000;2,9000;;;;;;;
27/03/2014;;;1,6900;2,0000;2,7600;3,0000;2,9000;;;;;;;
28/03/2014;;;1,6900;2,0000;2,7600;3,0000;2,9000;;;;;;;
31/03/2014;;;1,6500;2,0000;2,8000;3,0000;3,0000;;;;;;;
01/04/2014;;;1,6600;2,0000;2,8000;3,0000;3,0000;;;;;;;
02/04/2014;;;1,6600;2,0000;2,8000;3,0000;3,0000;;;;;;;
03/04/2014;;;1,6500;2,0000;2,8000;3,0000;3,0000;;;;;;;
04/04/2014;;;1,6300;2,0000;2,8000;3,0000;3,0000;;;;;;;
07/04/2014;;;1,6500;2,0000;2,8000;3,0000;3,0000;;;;;;;
08/04/2014;;;1,6500;2,0000;2,8000;3,0000;3,0000;;;;;;;
09/04/2014;;;1,6900;2,0000;2,8000;3,0000;3,0000;;;;;;;
10/04/2014;;;1,6700;2,0000;2,8000;3,0000;3,0000;;;;;;;
11/04/2014;;;1,6500;2,0000;2,8000;3,0000;3,0000;;;;;;;
14/04/2014;;;1,6300;2,0000;2,6600;3,0000;2,9000;;;;;;;
15/04/2014;;;1,6500;2,0000;2,8000;3,0000;2,9000;;;;;;;
16/04/2014;;;1,6300;2,0000;2,7200;3,0000;2,9000;;;;;;;
17/04/2014;;;1,6300;2,0000;2,7200;3,0000;2,9000;;;;;;;
22/04/2014;;;1,6600;2,0000;2,7200;3,0000;3,0000;;;;;;;
23/04/2014;;;1,6500;2,0000;2,7200;3,0000;3,0000;;;;;;;
24/04/2014;;;1,6500;2,0000;2,7200;3,0000;3,0000;;;;;;;
25/04/2014;;;1,6500;2,0000;2,8000;3,0000;3,0000;;;;;;;
28/04/2014;;;1,6200;2,0000;2,6600;3,0000;3,0000;;;;;;;
29/04/2014;;;1,6200;2,0000;2,7200;3,0000;3,1000;;;;;;;
30/04/2014;;;1,6500;1,9600;2,6600;3,0000;3,1000;;;;;;;
02/05/2014;;;1,6300;1,9100;2,6000;3,0000;3,1000;;;;;;;
05/05/2014;;;1,7000;1,9000;2,6000;3,0000;3,0000;;;;;;;
06/05/2014;;;1,7000;1,9000;2,6000;3,0000;3,0000;;;;;;;
07/05/2014;;;1,7000;1,8000;2,6000;3,0000;3,0000;;;;;;;
08/05/2014;;;1,6700;1,8000;2,6000;3,0000;3,0000;;;;;;;
09/05/2014;;;1,6900;1,9000;2,6000;3,0000;3,2000;;;;;;;
12/05/2014;;;1,6700;1,9000;2,6600;3,0000;3,2000;;;;;;;
13/05/2014;;;1,6200;2,0000;2,6000;3,0000;3,1000;;;;;;;
14/05/2014;;;1,6200;2,0000;2,6000;3,0000;3,1000;;;;;;;
15/05/2014;;;1,6300;1,9600;2,6000;3,0000;3,2000;;;;;;;
16/05/2014;;;1,6200;2,0000;2,5000;3,0000;3,1000;;;;;;;
19/05/2014;;;1,7000;2,0000;2,5000;3,0000;3,1000;;;;;;;
20/05/2014;;;1,6600;1,9100;2,5000;3,0000;2,9000;;;;;;;
21/05/2014;;;1,6500;1,9200;2,5000;3,0000;2,9000;;;;;;;
22/05/2014;;;1,6500;1,9200;2,5000;3,0000;2,9000;;;;;;;
23/05/2014;;;1,6300;1,9600;2,5000;3,0000;3,0000;;;;;;;
26/05/2014;;;1,6200;2,0000;2,5000;3,0000;3,0000;;;;;;;
27/05/2014;;;1,6200;2,0000;2,5000;3,0000;3,0000;;;;;;;
28/05/2014;;;1,6300;2,0000;2,5000;3,0000;3,0000;;;;;;;
29/05/2014;;;1,6300;2,0000;2,5000;3,0000;3,0000;;;;;;;
30/05/2014;;;1,5000;1,8500;2,5000;3,0000;3,1000;;;;;;;
02/06/2014;;;1,5000;1,8000;2,5000;3,0000;2,7500;;;;;;;
03/06/2014;;;1,5000;1,8000;2,5000;3,0000;2,8000;;;;;;;
04/06/2014;;;1,5000;1,8000;2,5000;3,0000;2,8000;;;;;;;
05/06/2014;;;1,5000;1,8000;2,5000;3,0000;2,8000;;;;;;;
06/06/2014;;;1,4400;1,8000;2,5000;3,0000;2,8000;;;;;;;
09/06/2014;;;1,3900;1,8000;2,5000;3,0000;2,8500;;;;;;;
10/06/2014;;;1,3000;1,8000;2,5000;3,0000;2,8500;;;;;;;
11/06/2014;;;1,3000;1,8000;2,5000;3,0000;2,8500;;;;;;;
12/06/2014;;;1,3000;1,8000;2,5000;3,0000;2,8500;;;;;;;
13/06/2014;;;1,2400;1,7300;2,5000;3,0000;2,9000;;;;;;;
16/06/2014;;;1,2000;1,6400;2,5000;3,0000;2,8500;;;;;;;
17/06/2014;;;1,2000;1,6000;2,5000;3,0000;2,9000;;;;;;;
18/06/2014;;;1,1900;1,6000;2,5000;3,0000;2,8500;;;;;;;
20/06/2014;;;1,1600;1,6000;2,5000;3,0000;2,8500;;;;;;;
23/06/2014;;;1,1600;1,5500;2,5000;3,0000;2,8000;;;;;;;
24/06/2014;;;1,1500;1,6000;2,5000;3,0000;2,8000;;;;;;;
25/06/2014;;;1,1500;1,6000;2,5000;3,0000;2,8000;;;;;;;
26/06/2014;;;1,1300;1,5100;2,5000;3,0000;2,8000;;;;;;;
27/06/2014;;;1,1000;1,5000;2,5000;3,0000;2,8500;;;;;;;
30/06/2014;;;1,0700;1,5000;2,5000;3,0000;2,9500;;;;;;;
01/07/2014;;;1,0700;1,5000;2,5000;3,0000;2,9500;;;;;;;
02/07/2014;;;1,0700;1,5000;2,5000;3,0000;2,9500;;;;;;;
03/07/2014;;;1,0700;1,5000;2,5000;3,0000;3,0000;;;;;;;
04/07/2014;;;1,0700;1,5000;2,5000;3,0000;2,9500;;;;;;;
07/07/2014;;;1,0700;1,5000;2,5000;3,0000;2,9500;;;;;;;
08/07/2014;;;1,0600;1,5000;2,5000;3,0000;2,9000;;;;;;;
09/07/2014;;;1,0600;1,5000;2,5000;3,0000;2,9000;;;;;;;
10/07/2014;;;1,0500;1,5000;2,5000;3,0000;2,9500;;;;;;;
11/07/2014;;;1,0500;1,5000;2,5000;3,0000;2,9500;;;;;;;
14/07/2014;;;1,0000;1,5000;2,5000;3,0000;3,0000;;;;;;;
15/07/2014;;;1,0000;1,5000;2,5000;3,0000;3,0000;;;;;;;
16/07/2014;;;1,0000;1,5000;2,5000;3,0000;3,0000;;;;;;;
17/07/2014;;;0,9900;1,5000;2,5000;3,0000;3,0000;;;;;;;
18/07/2014;;;0,9700;1,5000;2,5000;3,0000;3,0000;;;;;;;
21/07/2014;;;0,9600;1,5000;2,5000;3,0000;3,0000;;;;;;;
22/07/2014;;;0,9500;1,5000;2,5000;3,0000;3,0000;;;;;;;
23/07/2014;;;0,9500;1,5000;2,5000;3,0000;3,0000;;;;;;;
24/07/2014;;;0,9300;1,5000;2,5000;3,0000;3,0000;;;;;;;
25/07/2014;;;0,9000;1,5000;2,5000;3,0000;3,0000;;;;;;;
28/07/2014;;;0,9000;1,5000;2,5000;3,0000;3,0000;;;;;;;
29/07/2014;;;0,8900;1,5000;2,5000;3,0000;3,0000;;;;;;;
30/07/2014;;;0,8900;1,5000;2,5000;3,0000;3,0000;;;;;;;
31/07/2014;;;0,8600;1,5000;2,5000;3,0000;3,0000;;;;;;;
01/08/2014;;;0,8600;1,5000;2,5000;3,0000;3,0000;;;;;;;
04/08/2014;;;0,8400;1,5000;2,5000;3,0000;3,0000;;;;;;;
05/08/2014;;;0,8400;1,5000;2,5000;3,0000;3,0000;;;;;;;
06/08/2014;;;0,8600;1,3000;2,5000;3,0000;3,0000;;;;;;;
07/08/2014;;;0,8400;1,2000;2,5000;3,0000;3,0000;;;;;;;
08/08/2014;;;0,8100;1,2000;2,5000;3,0000;3,0000;;;;;;;
11/08/2014;;;0,8000;1,2000;2,5000;3,0000;3,0000;;;;;;;
12/08/2014;;;0,8000;1,2000;2,5000;3,0000;3,0000;;;;;;;
13/08/2014;;;0,8000;1,2000;2,5000;3,0000;3,0000;;;;;;;
14/08/2014;;;0,8000;1,2000;2,5000;2,8500;3,0000;;;;;;;
15/08/2014;;;0,7900;1,2000;2,5000;2,8500;3,0000;;;;;;;
18/08/2014;;;0,7600;1,2000;2,3600;3,0000;3,0000;;;;;;;
19/08/2014;;;0,7000;1,2000;2,3100;2,7000;3,0000;;;;;;;
20/08/2014;;;0,7000;1,2000;2,3200;2,8500;3,0000;;;;;;;
21/08/2014;;;0,7000;1,2000;2,3200;2,8500;3,0000;;;;;;;
22/08/2014;;;0,7000;1,2000;2,3100;3,0000;3,0000;;;;;;;
25/08/2014;;;0,6900;1,2000;2,3100;3,0000;3,0000;;;;;;;
26/08/2014;;;0,6900;1,2000;2,3000;3,0000;3,0000;;;;;;;
27/08/2014;;;0,6900;1,2000;2,3000;2,8500;3,0000;;;;;;;
28/08/2014;;;0,6900;1,1000;2,3000;2,8500;3,0000;;;;;;;
29/08/2014;;;0,5200;1,1000;2,3200;3,0000;3,0000;;;;;;;
01/09/2014;;;0,5000;1,0100;2,3200;3,0000;3,0000;;;;;;;
02/09/2014;;;0,5000;1,0200;2,3200;3,0000;3,0000;;;;;;;
03/09/2014;;;0,5000;1,0200;2,3200;3,0000;3,0000;;;;;;;
04/09/2014;;;0,5000;1,0600;2,3200;3,0000;3,0000;;;;;;;
05/09/2014;;;0,4800;1,1000;2,3200;3,0000;3,0000;;;;;;;
08/09/2014;;;0,4200;1,1000;2,3200;3,0000;3,0000;;;;;;;
09/09/2014;;;0,3900;1,0500;2,3600;3,0000;3,0000;;;;;;;
10/09/2014;;;0,3400;1,0500;2,3600;3,0000;3,0000;;;;;;;
11/09/2014;;;0,3400;1,1000;2,3200;3,0000;3,0000;;;;;;;
12/09/2014;;;0,3300;1,0400;2,3200;3,0000;3,0000;;;;;;;
15/09/2014;;;0,3200;1,0100;2,3600;3,0000;3,0000;;;;;;;
16/09/2014;;;0,3200;1,0100;2,3600;3,0000;3,0000;;;;;;;
17/09/2014;;;0,3200;1,0100;2,3100;3,0000;3,0000;;;;;;;
18/09/2014;;;0,3100;1,0100;2,3000;3,0000;3,0000;;;;;;;
19/09/2014;;;0,3000;1,0100;2,3000;3,0000;3,0000;;;;;;;
22/09/2014;;;0,3000;1,0000;2,3000;3,0000;3,0000;;;;;;;
23/09/2014;;;0,3000;1,0000;2,3000;3,0000;3,0000;;;;;;;
24/09/2014;;;0,3000;1,0000;2,3000;3,0000;3,0000;;;;;;;
25/09/2014;;;0,3000;1,0000;2,2500;3,0000;3,0000;;;;;;;
26/09/2014;;;0,2900;1,0100;2,3000;3,0000;3,0000;;;;;;;
29/09/2014;;;0,2400;1,0000;2,3600;3,0000;3,0000;;;;;;;
30/09/2014;;;0,2600;1,0000;2,3200;3,0000;3,0000;;;;;;;
01/10/2014;;;0,2400;1,0000;2,3200;3,0000;3,0000;;;;;;;
02/10/2014;;;0,2400;1,0000;2,3000;3,0000;3,0000;;;;;;;
03/10/2014;;;0,2400;1,0000;2,3100;3,0000;3,0000;;;;;;;
06/10/2014;;;0,2400;1,0000;2,3200;3,0000;3,0000;;;;;;;
07/10/2014;;;0,2400;1,0000;2,3200;3,0000;3,0000;;;;;;;
08/10/2014;;;0,2700;1,0000;2,3600;3,0000;3,0000;;;;;;;
09/10/2014;;;0,2900;1,0000;2,3100;3,0000;3,0000;;;;;;;
10/10/2014;;;0,2800;1,0000;2,3000;3,0000;3,0000;;;;;;;
13/10/2014;;;0,2700;1,0000;2,3200;3,0000;3,0000;;;;;;;
14/10/2014;;;0,2700;1,0000;2,3200;3,0000;3,0000;;;;;;;
15/10/2014;;;0,2700;1,0000;2,3200;3,0000;3,0000;;;;;;;
16/10/2014;;;0,2700;1,0000;2,3100;3,0000;3,0000;;;;;;;
17/10/2014;;;0,2700;1,0000;2,3100;3,0000;3,0000;;;;;;;
20/10/2014;;;0,2700;1,0000;2,3200;3,0000;3,0000;;;;;;;
21/10/2014;;;0,2700;1,0000;2,3100;3,0000;3,0000;;;;;;;
22/10/2014;;;0,2700;1,0000;2,3000;3,0000;3,0000;;;;;;;
23/10/2014;;;0,2700;1,0000;2,3000;3,0000;3,0000;;;;;;;
24/10/2014;;;0,2700;1,0000;2,3000;3,0000;3,0000;;;;;;;
27/10/2014;;;0,2700;1,0000;2,2000;3,0000;3,0000;;;;;;;
28/10/2014;;;0,2700;1,0000;2,0500;3,0000;3,0000;;;;;;;
29/10/2014;;;0,2700;1,0000;2,0000;3,0000;2,9000;;;;;;;
30/10/2014;;;0,2700;1,0000;2,0000;3,0000;2,9000;;;;;;;
31/10/2014;;;0,2400;1,0000;2,0000;2,8500;2,6500;;;;;;;
03/11/2014;;;0,2400;0,9000;2,0000;2,8500;2,6500;;;;;;;
04/11/2014;;;0,2100;0,8800;2,0000;2,7000;2,7000;;;;;;;
05/11/2014;;;0,2100;0,8800;2,0000;2,7000;2,5000;;;;;;;
06/11/2014;;;0,2000;0,8000;2,0000;2,8500;2,6000;;;;;;;
07/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
10/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
11/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
12/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
13/11/2014;;;0,2100;0,8000;2,0000;2,5000;2,5000;;;;;;;
14/11/2014;;;0,2100;0,8000;2,0000;2,5000;2,5000;;;;;;;
17/11/2014;;;0,2100;0,8000;2,0000;2,5000;2,5000;;;;;;;
18/11/2014;;;0,2100;0,8000;2,0000;2,5000;2,5000;;;;;;;
19/11/2014;;;0,2100;0,8000;2,0000;2,5000;2,5000;;;;;;;
20/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
21/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
24/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
25/11/2014;;;0,2000;0,8000;2,0000;2,5000;2,5000;;;;;;;
26/11/2014;;;0,2000;0,8000;2,0000;2,4000;2,5000;;;;;;;
27/11/2014;;;0,2000;0,7800;2,0000;2,3000;2,5000;;;;;;;
28/11/2014;;;0,1900;0,7700;2,0000;2,3000;2,5000;;;;;;;
01/12/2014;;;0,1800;0,7600;2,0000;2,4000;2,5000;;;;;;;
02/12/2014;;;0,1800;0,7600;2,0000;2,5000;2,5000;;;;;;;
03/12/2014;;;0,1800;0,7500;2,0000;2,4000;2,5000;;;;;;;
04/12/2014;;;0,1800;0,7300;2,0000;2,3000;2,5000;;;;;;;
05/12/2014;;;0,1800;0,7300;2,0000;2,3000;2,5000;;;;;;;
08/12/2014;;;0,1600;0,7000;1,9000;2,3000;2,5000;;;;;;;
09/12/2014;;;0,1600;0,7000;1,9000;2,3000;2,5000;;;;;;;
10/12/2014;;;0,1500;0,7000;1,9000;2,3000;2,5000;;;;;;;
11/12/2014;;;0,1500;0,7200;1,9500;2,5000;2,5000;;;;;;;
12/12/2014;;;0,1600;0,6900;1,9000;2,4000;2,5000;;;;;;;
15/12/2014;;;0,1500;0,6000;1,9000;2,3000;2,5000;;;;;;;
16/12/2014;;;0,1500;0,6000;1,8500;2,3000;2,5000;;;;;;;
17/12/2014;;;0,1500;0,6000;1,8500;2,3000;2,5000;;;;;;;
18/12/2014;;;0,1500;0,6000;1,9000;2,3000;2,5000;;;;;;;
19/12/2014;;;0,1300;0,5500;1,9000;2,1700;2,5000;;;;;;;
22/12/2014;;;0,1300;0,5500;1,9000;2,3000;2,5000;;;;;;;
23/12/2014;;;0,1400;0,5500;1,8000;2,0400;2,5000;;;;;;;
24/12/2014;;;0,1400;0,5500;1,8000;2,0400;2,5000;;;;;;;
26/12/2014;;;0,1400;0,5500;1,8000;2,0400;2,5000;;;;;;;
29/12/2014;;;0,1500;0,5000;1,8000;2,1700;2,5000;;;;;;;
30/12/2014;;;0,1500;0,5000;1,8000;2,1700;2,5000;;;;;;;
31/12/2014;;;0,1500;0,5000;1,8000;2,1700;2,5000;;;;;;;
02/01/2015;;;0,1500;0,5000;1,8000;2,0400;2,5000;;;;;;;
05/01/2015;;;0,1500;0,4800;1,8000;2,1700;2,5000;;;;;;;
06/01/2015;;;0,1500;0,5000;1,8000;2,3000;2,5000;;;;;;;
07/01/2015;;;0,1500;0,4800;1,8000;2,1700;2,5000;;;;;;;
08/01/2015;;;0,1500;0,5000;1,8000;2,0000;2,5000;;;;;;;
09/01/2015;;;0,1100;0,4000;1,8000;2,0400;2,5000;;;;;;;
12/01/2015;;;0,1000;0,4000;1,8000;2,0000;2,5000;;;;;;;
13/01/2015;;;0,1100;0,4000;1,8000;2,0000;2,5000;;;;;;;
14/01/2015;;;0,1200;0,3900;1,8000;2,0000;2,5000;;;;;;;
15/01/2015;;;0,1300;0,3700;1,8000;2,0000;2,5000;;;;;;;
16/01/2015;;;0,1200;0,3800;1,8000;2,0000;2,5000;;;;;;;
19/01/2015;;;0,1000;0,3400;1,6900;2,0400;2,5000;;;;;;;
20/01/2015;;;0,1000;0,3100;1,5900;2,0400;2,5000;;;;;;;
21/01/2015;;;0,1000;0,3000;1,5400;2,1700;2,5000;;;;;;;
22/01/2015;;;0,1000;0,2000;1,5000;2,0000;2,5000;;;;;;;
23/01/2015;;;0,1000;0,1300;1,5400;2,0000;2,5000;;;;;;;
26/01/2015;;;0,1000;0,1000;1,5000;2,0000;2,5000;;;;;;;
27/01/2015;;;0,1000;0,1000;1,5000;2,0000;2,5000;;;;;;;
28/01/2015;;;0,1000;0,1000;1,5000;2,0000;2,5000;;;;;;;
29/01/2015;;;0,1000;0,0600;1,5000;2,0000;2,3000;;;;;;;
30/01/2015;;;0,1000;0,0300;1,5000;2,0000;2,1500;;;;;;;
02/02/2015;;;0,1000;0,0400;1,5000;2,0000;2,0000;;;;;;;
03/02/2015;;;0,1000;0,0200;1,5000;2,0000;2,0000;;;;;;;
04/02/2015;;;0,1000;0,0000;1,5000;2,0000;2,1500;;;;;;;
05/02/2015;;;0,1000;0,0000;1,5000;2,0000;2,1500;;;;;;;
06/02/2015;;;0,0700;0,0000;1,5000;2,0000;2,0000;;;;;;;
09/02/2015;;;0,0800;-0,1000;1,5000;2,0000;2,0000;;;;;;;
10/02/2015;;;0,0500;-0,1000;1,5000;2,0000;2,0000;;;;;;;
11/02/2015;;;0,0500;-0,2000;1,5000;2,0000;2,0000;;;;;;;
12/02/2015;;;0,0300;-0,4400;1,5000;2,0000;2,2000;;;;;;;
13/02/2015;;;0,0200;-0,4200;1,5000;2,0000;2,2000;;;;;;;
18/02/2015;;;0,0300;-0,4900;1,5000;2,0000;2,2000;;;;;;;
19/02/2015;;;0,0300;-0,5000;1,5000;2,0000;2,2000;;;;;;;
20/02/2015;;;0,0000;-0,5000;1,5000;2,0000;2,2000;;;;;;;
23/02/2015;;;0,0000;-0,5200;1,5000;2,0000;2,2000;;;;;;;
24/02/2015;;;0,0000;-0,5200;1,5000;2,0000;2,2000;;;;;;;
25/02/2015;;;0,0000;-0,5400;1,5000;2,0000;2,2000;;;;;;;
26/02/2015;;;0,0000;-0,5800;1,5000;2,0000;2,2000;;;;;;;
27/02/2015;;;0,0000;-0,5800;1,5000;2,0000;2,2000;;;;;;;
02/03/2015;;;0,0000;-0,6200;1,4900;2,0000;2,2500;;;;;;;
03/03/2015;;;0,0000;-0,6200;1,4800;2,0000;2,2500;;;;;;;
04/03/2015;;;0,0000;-0,6200;1,4800;2,0000;2,2500;;;;;;;
05/03/2015;;;0,0000;-0,6200;1,4800;2,0000;2,2500;;;;;;;
